Year,Game_Title,Platform,Weeks,Yearly_Sale,Total_Sale,Area,Weeks Avg
2010,Monster Hunter Freedom 3,PSP,5,3762348,3762348,Japan,752469.6
2014,Youkai Watch 2 Shinuchi,3DS,3,2044325,2044325,Japan,681441.666666667
2018,Super Smash Bros. (2018),NS,4,2405404,2405404,Japan,601351
2009,Final Fantasy XIII,PS3,3,1752245,1752245,Japan,584081.666666667
2009,New Super Mario Bros. Wii,Wii,5,2746870,2746870,Japan,549374
2016,Pokemon Sun/Moon,3DS,7,3286865,3286865,Japan,469552.142857143
2015,Monster Hunter X,3DS,6,2541984,2541984,Japan,423664
2014,Pocket Monsters Omega Ruby and Alpha Sapphire,3DS,6,2445273,2445273,Japan,407545.5
2010,Pokemon Black / White Version,DS,16,5050908,5050908,Japan,315681.75
2013,Pocket Monsters X/Y,3DS,13,3937983,3937983,Japan,302921.769230769
2017,Pokemon: Ultra Sun and Ultra Moon,3DS,7,2069245,2069245,Japan,295606.428571429
2013,Puzzle & Dragons Z,3DS,4,1158389,1158389,Japan,289597.25
2012,Animal Crossing: Jump Out,3DS,8,2066259,2066259,Japan,258282.375
2008,Dissidia: Final Fantasy,PSP,3,759598,759598,Japan,253199.333333333
2011,Monster Hunter 3G,3DS,4,986674,986674,Japan,246668.5
2011,Final Fantasy XIII-2,PS3,3,716727,716727,Japan,238909
2011,Mario Kart 7,3DS,5,1189238,1189238,Japan,237847.6
2015,Monster Strike 3DS,3DS,3,712244,712244,Japan,237414.666666667
2009,The Legend of Zelda: Spirit Tracks,DS,2,427904,427904,Japan,213952
2007,Final Fantasy IV,DS,2,425476,425476,Japan,212738
2009,Pokemon Heart Gold / Soul Silver Version,DS,17,3556510,3556510,Japan,209206.470588235
2007,Super Robot Taisen OG: Original Generations Gaiden,PS2,1,203209,203209,Japan,203209
2014,Monster Hunter 4G,3DS,12,2364646,2364646,Japan,197053.833333333
2013,Monster Hunter 4,3DS,17,3234463,3234463,Japan,190262.529411765
2016,Yo-Kai Watch 3: Sukiyaki,3DS,3,562730,562730,Japan,187576.666666667
2016,Final Fantasy XV,PS4,5,886778,886778,Japan,177355.6
2007,Wii Fit,Wii,5,878716,878716,Japan,175743.2
2007,Dragon Quest IV: Chapters of the Chosen,DS,6,1021037,1021037,Japan,170172.833333333
2010,Donkey Kong Country Returns,Wii,4,674144,674144,Japan,168536
2016,Super Mario Maker,3DS,5,821410,821410,Japan,164282
2009,Dragon Quest IX: Sentinels of the Starry Skies,DS,26,4135942,4135942,Japan,159074.692307692
2007,Mario Party DS,DS,8,1261005,1261005,Japan,157625.625
2010,AKB1/48: Idol to Koishitara...,PSP,2,299763,299763,Japan,149881.5
2013,The Legend of Zelda: A Link Between Worlds,3DS,2,296226,296226,Japan,148113
2017,Super Mario Odyssey,NS,10,1466514,1466514,Japan,146651.4
2008,White Knight Chronicles: International Edition,PS3,2,280963,280963,Japan,140481.5
2008,Animal Crossing: City Folk,Wii,7,969900,969900,Japan,138557.142857143
2011,Musou Orochi 2,PS3,2,273787,273787,Japan,136893.5
2008,Pokemon Platinum Version,DS,17,2295013,2295013,Japan,135000.764705882
2017,Yo-kai Watch Busters 2: Legend of the Secret Treasure Banbarayar - Sword/Magnum,3DS,3,398931,398931,Japan,132977
2012,Yakuza 5,PS3,4,516309,516309,Japan,129077.25
2014,Dairantou Smash Bros. for Nintendo 3DS,3DS,16,2015892,2015892,Japan,125993.25
2012,Fantasy Life,3DS,1,125948,125948,Japan,125948
2011,Super Mario 3D Land,3DS,9,1092219,1092219,Japan,121357.666666667
2014,Youkai Watch 2 Ganso/Honke,3DS,25,3033211,3033211,Japan,121328.44
2014,Dairantou Smash Bros. for Wii U,WiiU,4,479092,479092,Japan,119773
2007,Professor Layton and the Diabolical Box,DS,5,594481,594481,Japan,118896.2
2018,"Pokemon: Let's Go, Pikachu!",NS,7,822766,822766,Japan,117538
2010,Inazuma Eleven 3: Sekai e no Chousen!! The Ogre,DS,3,346158,346158,Japan,115386
2012,One Piece: Romance Dawn - Bouken no Yoake,PSP,2,226250,226250,Japan,113125
2013,Final Fantasy X / X-2 HD Remaster,PS3,2,226139,226139,Japan,113069.5
2008,Kirby Super Star Ultra,DS,9,985351,985351,Japan,109483.444444444
2008,Professor Layton and the Unwound Future,DS,6,650098,650098,Japan,108349.666666667
2014,Final Fantasy Explorers,3DS,2,216512,216512,Japan,108256
2016,Momotaro Dentetsu 2017: Tachiagare Nippon!!,3DS,2,208880,208880,Japan,104440
2012,Pokemon Black / White Version 2,DS,28,2908695,2908695,Japan,103881.964285714
2012,Inazuma Eleven Go 2: Chrono Stone,3DS,3,311449,311449,Japan,103816.333333333
2009,Professor Layton and the Last Specter,DS,6,609752,609752,Japan,101625.333333333
2009,Wii Fit Plus,Wii,14,1417374,1417374,Japan,101241
2009,Phantasy Star Portable 2,PSP,5,499220,499220,Japan,99844
2012,Paper Mario: Sticker Star,3DS,4,398838,398838,Japan,99709.5
2010,Ninokuni: Shikkoku no Madoushi,DS,4,395189,395189,Japan,98797.25
2010,Dynasty Warriors: Gundam 3,PS3,3,290691,290691,Japan,96897
2010,The 3rd Birthday,PSP,2,193002,193002,Japan,96501
2013,Final Fantasy X / X-2 HD Remaster,PSV,2,190888,190888,Japan,95444
2011,Inazuma Eleven GO,3DS,3,283838,283838,Japan,94612.6666666667
2010,Gran Turismo 5,PS3,6,560970,560970,Japan,93495
2012,New Super Mario Bros. U,WiiU,4,373556,373556,Japan,93389
2011,Kidou Senshi Gundam: Extreme VS,PS3,5,452195,452195,Japan,90439
2007,Pro Evolution Soccer 2008,PS2,6,519556,519556,Japan,86592.6666666667
2009,Tomodachi Collection,DS,29,2505165,2505165,Japan,86385
2007,Super Mario Galaxy,Wii,9,770123,770123,Japan,85569.2222222222
2008,Dynasty Warriors: Gundam 2,PS3,3,255858,255858,Japan,85286
2012,Fist of the North Star: Ken's Rage 2,PS3,2,167808,167808,Japan,83904
2010,Mario Sports Mix,Wii,6,499732,499732,Japan,83288.6666666667
2007,Pokemon Diamond / Pearl Version,DS,67,1098082,5571774,Japan,83160.8059701493
2012,AKB1/149: Love Election,PSP,2,165357,165357,Japan,82678.5
2007,Pokemon Mystery Dungeon: Explorers of Time / Darkness,DS,16,1320516,1320516,Japan,82532.25
2015,Yo-Kai Watch Busters: Red Cat Team / White Dog Squad,3DS,26,2137693,2137693,Japan,82218.9615384615
2011,Pokémon Black and White,DS,68,454312,5505220,Japan,80959.1176470588
2011,Monster Hunter Freedom 3,PSP,57,846748,4609096,Japan,80861.3333333333
2016,Yakuza 6,PS4,4,313544,313544,Japan,78386
2017,Splatoon 2,NS,24,1873416,1873416,Japan,78059
2017,Dragon Quest XI,3DS,23,1790696,1790696,Japan,77856.347826087
2012,New Super Mario Bros. 2,3DS,23,1766962,1766962,Japan,76824.4347826087
2011,Final Fantasy Type-0,PSP,10,753522,753522,Japan,75352.2
2010,Super Mario All-Stars: Limited Edition,Wii,11,824575,824575,Japan,74961.3636363636
2009,Mobile Suit Gundam: Gundam vs. Gundam NEXT PLUS,PSP,5,371412,371412,Japan,74282.4
2018,Dragon Quest Builders 2,PS4,2,147755,147755,Japan,73877.5
2010,New Super Mario Bros. Wii,Wii,57,1455548,4202418,Japan,73726.6315789474
2018,"Pokemon: Let's Go, Eevee!",NS,7,513055,513055,Japan,73293.5714285714
2018,Judgment,PS4,3,217587,217587,Japan,72529
2018,Dragon Quest Builders 2,NS,2,142555,142555,Japan,71277.5
2009,Inazuma Eleven 2: Kyoui no Shinryokusha,DS,14,982512,982512,Japan,70179.4285714286
2008,Taiko no Tatsujin Wii,Wii,4,275861,275861,Japan,68965.25
2007,SD Gundam G Generation Spirits,PS2,5,343123,343123,Japan,68624.6
2008,Monster Hunter Freedom Unite,PSP,41,2767350,2767350,Japan,67496.3414634146
2014,Pocket Monsters X/Y,3DS,64,338648,4276631,Japan,66822.359375
2008,Tales of Hearts,DS,3,198971,198971,Japan,66323.6666666667
2018,Super Mario Party,NS,13,853834,853834,Japan,65679.5384615385
2013,Super Mario 3D World,WiiU,7,455455,455455,Japan,65065
2010,Wii Party,Wii,26,1682199,1682199,Japan,64699.9615384615
2017,Pokemon Sun/Moon,3DS,59,529532,3816397,Japan,64684.6949152542
2012,Resident Evil 6,PS3,13,833381,833381,Japan,64106.2307692308
2012,Taiko no Tatsujin Wii: Super Deluxe Edition,Wii,5,320391,320391,Japan,64078.2
2008,Chrono Trigger,DS,7,443295,443295,Japan,63327.8571428571
2008,Rhythm Heaven,DS,23,1455552,1455552,Japan,63284.8695652174
2013,Shin Gundam Musou,PS3,3,188636,188636,Japan,62878.6666666667
2018,God Eater 3,PS4,3,187962,187962,Japan,62654
2007,Mario & Sonic at the Olympic Games,Wii,6,370666,370666,Japan,61777.6666666667
2013,Animal Crossing: Jump Out,3DS,61,1695507,3761766,Japan,61668.2950819672
2017,Dragon Quest XI,PS4,23,1415681,1415681,Japan,61551.347826087
2007,New Super Mario Bros.,DS,84,1206795,5167150,Japan,61513.6904761905
2010,Tales of Graces f,PS3,5,306191,306191,Japan,61238.2
2008,Momotarou Dentetsu 20-Shuunen,DS,3,182095,182095,Japan,60698.3333333333
2013,Gran Turismo 6,PS3,5,300914,300914,Japan,60182.8
2012,Pokemon Mystery Dungeon: Magnagate and the Infinite Labyrinth,3DS,6,360202,360202,Japan,60033.6666666667
2015,Fallout 4,PS4,3,178816,178816,Japan,59605.3333333333
2008,Dynasty Warriors: Gundam 2,PS2,3,178269,178269,Japan,59423
2013,Wii Party U,WiiU,10,585370,585370,Japan,58537
2009,Wii Sports Resort,Wii,28,1632956,1632956,Japan,58319.8571428571
2013,Lightning Returns: Final Fantasy XIII,PS3,7,408143,408143,Japan,58306.1428571429
2012,Call of Duty: Black Ops II,PS3,6,346821,346821,Japan,57803.5
2009,PokePark Wii: Pikachu's Adventure,Wii,5,287608,287608,Japan,57521.6
2010,Pokemon Heart Gold / Soul Silver Version,DS,69,385284,3941794,Japan,57127.4492753623
2015,Doubutsu no Mori: Happy Home Designer,3DS,23,1311582,1311582,Japan,57025.3043478261
2007,Dragon Ball Z: Budokai Tenkaichi 3,PS2,13,313610,739321,Japan,56870.8461538462
2008,Style Savvy,DS,11,624797,624797,Japan,56799.7272727273
2016,Yokai Watch 3,3DS,25,1411450,1411450,Japan,56458
2008,Mobile Suit Gundam: Gundam vs. Gundam,PSP,7,393870,393870,Japan,56267.1428571429
2010,Dragon Quest IX: Sentinels of the Starry Skies,DS,78,206130,4342072,Japan,55667.5897435897
2015,Mobile Suit Gundam: Extreme VS Force,PSV,2,108041,108041,Japan,54020.5
2008,Wii Fit,Wii,58,2220394,3099110,Japan,53432.9310344828
2011,Kirby's Return to Dreamland,Wii,10,532771,532771,Japan,53277.1
2008,Mario Kart Wii,Wii,39,2066116,2066116,Japan,52977.3333333333
2008,PES 2009: Pro Evolution Soccer,PS3,6,316190,316190,Japan,52698.3333333333
2012,Dai-2-Ji Super Robot Taisen OG,PS3,5,263251,263251,Japan,52650.2
2012,Nintendo Land,WiiU,4,209086,209086,Japan,52271.5
2010,Mario vs. Donkey Kong: Mini-Land Mayhem!,DS,5,256728,256728,Japan,51345.6
2007,Dynasty Warriors 6,PS3,7,357906,357906,Japan,51129.4285714286
2014,Monster Hunter 4,3DS,68,194878,3429341,Japan,50431.4852941177
2011,The Legend of Zelda: Skyward Sword,Wii,6,301809,301809,Japan,50301.5
2013,Grand Theft Auto V,PS3,13,652337,652337,Japan,50179.7692307692
2009,Tales of Graces,Wii,4,199922,199922,Japan,49980.5
2015,Pocket Monsters Omega Ruby and Alpha Sapphire,3DS,59,464094,2909367,Japan,49311.3050847458
2008,Pokemon Diamond / Pearl Version,DS,120,255729,5827503,Japan,48562.525
2016,Monster Hunter X,3DS,58,264416,2806400,Japan,48386.2068965517
2008,Dragon Quest V: Hand of the Heavenly Bride,DS,25,1209507,1209507,Japan,48380.28
2007,Crisis Core: Final Fantasy VII,PSP,16,771644,771644,Japan,48227.75
2007,Mario Party 8,Wii,23,1107994,1107994,Japan,48173.652173913
2015,Youkai Watch 2 Shinuchi,3DS,56,625272,2669597,Japan,47671.375
2010,Shining Hearts,PSP,3,141356,141356,Japan,47118.6666666667
2013,God Eater 2,PSV,8,376733,376733,Japan,47091.625
2012,Tales of Xillia 2,PS3,9,423437,423437,Japan,47048.5555555556
2012,,DS,120,124214,5629434,Japan,46911.95
2007,Brain Age 2: More Training in Minutes a Day,DS,105,1082191,4919577,Japan,46853.1142857143
2014,Gundam Breaker 2,PS3,2,93359,93359,Japan,46679.5
2009,Samurai Warriors 3,Wii,5,231090,231090,Japan,46218
2007,Tales of Innocence,DS,4,184208,184208,Japan,46052
2011,Call of Duty: Modern Warfare 3,PS3,7,315559,315559,Japan,45079.8571428571
2007,Wii Sports,Wii,57,1983458,2560472,Japan,44920.5614035088
2009,Call of Duty: Modern Warfare 2,PS3,4,179604,179604,Japan,44901
2012,Professor Layton vs Ace Attorney,3DS,5,224307,224307,Japan,44861.4
2009,Pro Evolution Soccer 2010,PS3,9,398612,398612,Japan,44290.2222222222
2018,Monster Hunter: World,PS4,49,2168255,2168255,Japan,44250.1020408163
2012,Monster Hunter Freedom 3,PSP,109,193711,4802807,Japan,44062.4495412844
2017,Yakuza Kiwami 2,PS4,4,176110,176110,Japan,44027.5
2015,Dragon Quest VIII: Journey of the Cursed King,3DS,19,833735,833735,Japan,43880.7894736842
2010,Tomodachi Collection,DS,81,1047336,3552501,Japan,43858.037037037
2008,Penguin no Mondai: Saikyou Penguin Densetsu! A Penguin's Troubles,DS,4,174244,174244,Japan,43561
2009,Monster Hunter Tri,Wii,23,994840,994840,Japan,43253.9130434783
2018,Pokemon: Ultra Sun and Ultra Moon,3DS,59,481410,2550655,Japan,43231.4406779661
2013,Call of Duty: Ghosts,PS3,8,345323,345323,Japan,43165.375
2015,Super Mario Maker,WiiU,17,730899,730899,Japan,42994.0588235294
2017,Earth Defense Force 5,PS4,4,171972,171972,Japan,42993
2013,Tomodachi Collection: Shin Seikatsu,3DS,38,1627808,1627808,Japan,42837.0526315789
2007,Animal Crossing: Wild World,DS,110,864274,4678977,Japan,42536.1545454545
2007,Power Pro Kun Pocket 10,DS,4,169882,169882,Japan,42470.5
2014,Gundam Breaker 2,PSV,2,84555,84555,Japan,42277.5
2018,Call of Duty: Black Ops IIII,PS4,12,501266,501266,Japan,41772.1666666667
2007,Pro Evolution Soccer 2008,PS3,6,246474,246474,Japan,41079
2011,New Super Mario Bros. Wii,Wii,109,271830,4474248,Japan,41048.1467889908
2012,Monster Hunter Tri,WiiU,4,162320,162320,Japan,40580
2008,New Super Mario Bros.,DS,137,388063,5555213,Japan,40549
2015,Youkai Watch 2 Ganso/Honke,3DS,78,126878,3160089,Japan,40513.9615384615
2013,Inazuma Eleven GO 3: Galaxy - Supernova,3DS,5,201869,201869,Japan,40373.8
2010,Gods Eater Burst,PSP,10,403242,403242,Japan,40324.2
2015,Monster Hunter 4G,3DS,65,245838,2610484,Japan,40161.2923076923
2015,Mario & Luigi: Paper Jam,3DS,5,199699,199699,Japan,39939.8
2018,Splatoon 2,NS,76,1133448,3006864,Japan,39564
2011,One Piece: Gigant Battle 2 Shin Sekai,DS,7,275453,275453,Japan,39350.4285714286
2009,Monster Hunter Freedom Unite,PSP,93,883047,3650397,Japan,39251.5806451613
2010,pro evolution soccer 2011,PS3,10,404525,391719,Japan,39171.9
2017,Monster Hunter Double Cross,3DS,42,1641053,1641053,Japan,39072.6904761905
2008,Super Smash Bros. Brawl,Wii,49,1894028,1894028,Japan,38653.6326530612
2007,Mega Man Star Force 2: Zerker x Ninja / Saurian,DS,6,229688,229688,Japan,38281.3333333333
2011,Just Dance Wii,Wii,12,457465,457465,Japan,38122.0833333333
2013,Pokemon Black / White Version 2,DS,81,170433,3079128,Japan,38013.9259259259
2014,Grand Theft Auto V,PS4,3,113327,113327,Japan,37775.6666666667
2009,Naruto Shippuden: Ultimate Ninja Heroes 3,PSP,4,150817,150817,Japan,37704.25
2017,Call of Duty: WWII,PS4,9,338331,338331,Japan,37592.3333333333
2011,Tales of Xillia,PS3,17,637940,637940,Japan,37525.8823529412
2009,Pokemon Platinum Version,DS,69,292148,2587161,Japan,37495.0869565217
2013,Shingeki no Kyojin ~Hangeki no Tsubasa~,3DS,5,184923,184923,Japan,36984.6
2011,Tongari Boushi to Oshare na Mahou Tsukai,DS,4,147110,147110,Japan,36777.5
2007,Wii Play,Wii,57,1538780,2067534,Japan,36272.5263157895
2015,Splatoon,WiiU,32,1148163,1148163,Japan,35880.09375
2010,Fossil Fighters: Champions,DS,7,250399,250399,Japan,35771.2857142857
2014,Animal Crossing: Jump Out,3DS,112,221855,3983621,Japan,35568.0446428571
2012,Hot Shots Golf: World Invitational,PS3,6,212472,212472,Japan,35412
2013,World Soccer Winning Eleven 2014,PS3,8,282385,282385,Japan,35298.125
2010,Tongari Boushi to Mahou no Otana,DS,8,282028,282028,Japan,35253.5
2009,Pro Evolution Soccer 2010,PSP,4,140570,140570,Japan,35142.5
2009,Taiko no Tatsujin Wii: Dodon to 2 Yome!,Wii,7,245593,245593,Japan,35084.7142857143
2009,Pokemon Diamond / Pearl Version,DS,172,132146,5959649,Japan,34649.1220930233
2008,Magician's Quest: Mysterious Times,DS,8,276570,276570,Japan,34571.25
2015,Dairantou Smash Bros. for Nintendo 3DS,3DS,69,350091,2365983,Japan,34289.6086956522
2010,Dragon Quest Monsters: Joker 2,DS,36,1227261,1227261,Japan,34090.5833333333
2012,Mario Kart 7,3DS,57,752702,1941940,Japan,34069.1228070175
2011,Hatsune Miku: Project Diva Extend,PSP,8,271100,271100,Japan,33887.5
2007,Sengoku Basara 2 Heroes,PS2,5,168224,168224,Japan,33644.8
2010,Wii Fit Plus,Wii,66,799263,2216637,Japan,33585.4090909091
2007,Monster Hunter Freedom 2,PSP,45,1503574,1503574,Japan,33412.7555555556
2011,Pro Evolution Soccer 2012,PS3,13,428297,428297,Japan,32945.9230769231
2007,The Legend of Zelda: Phantom Hourglass,DS,27,886135,886135,Japan,32819.8148148148
2017,Xenoblade Chronicles 2,NS,5,163935,163935,Japan,32787
2017,Mario Kart 8 Deluxe,NS,36,1174196,1174196,Japan,32616.5555555556
2018,Super Mario Odyssey,NS,62,555645,2022159,Japan,32615.4677419355
2008,Super Robot Taisen Z,PS2,15,488790,488790,Japan,32586
2009,Wii Fit,Wii,110,476237,3575347,Japan,32503.1545454545
2008,Brain Age 2: More Training in Minutes a Day,DS,158,209557,5129134,Japan,32462.8734177215
2010,Inazuma Eleven 3: Sekai e no Chousen!! Bomber / Spark,DS,27,875110,875110,Japan,32411.4814814815
2010,Kirby's Epic Yarn,Wii,12,385347,385347,Japan,32112.25
2010,Call of Duty: Black Ops,PS3,7,224239,224239,Japan,32034.1428571429
2014,Shining Resonance,PS3,3,95107,95107,Japan,31702.3333333333
2010,Tactics Ogre: Let Us Cling Together,PSP,8,251724,251724,Japan,31465.5
2016,Miitopia,3DS,4,125067,125067,Japan,31266.75
2008,Wii Sports,Wii,110,862874,3423346,Japan,31121.3272727273
2009,New Super Mario Bros.,DS,189,307402,5862615,Japan,31019.126984127
2008,Animal Crossing: Wild World,DS,163,365330,5044307,Japan,30946.6687116564
2016,SaGa: Scarlet Grace,PSV,3,92416,92416,Japan,30805.3333333333
2012,Monster Hunter 3G,3DS,56,727236,1713910,Japan,30605.5357142857
2013,One Piece Unlimited World: Red,3DS,7,213569,213569,Japan,30509.8571428571
2014,Phantasy Star Nova,PSV,5,152080,152080,Japan,30416
2008,Mario Party DS,DS,61,589017,1850022,Japan,30328.2295081967
2012,Pro Evolution Soccer 2013,PS3,13,390466,390466,Japan,30035.8461538462
2008,Dragon Ball Z: Infinite World,PS2,5,149974,149974,Japan,29994.8
2012,Dragon Quest Monsters: Terry's Wonderland 3D,3DS,31,928830,928830,Japan,29962.2580645161
2010,Taiko no Tatsujin Wii: Minna de Party * 3-Yome!,Wii,5,147934,147934,Japan,29586.8
2016,Yokai Watch Busters,3DS,78,163854,2301547,Japan,29507.0128205128
2013,New Super Mario Bros. 2,3DS,76,474799,2241761,Japan,29496.8552631579
2015,Call of Duty: Black Ops 3,PS4,9,264727,264727,Japan,29414.1111111111
2010,Super Mario Galaxy 2,Wii,32,940767,940767,Japan,29398.96875
2015,Disney Magic World 2,3DS,4,117396,117396,Japan,29349
2012,Super Mario 3D Land,3DS,61,689681,1781900,Japan,29211.4754098361
2008,Wii Music,Wii,12,349675,349675,Japan,29139.5833333333
2007,Resident Evil: The Umbrella Chronicles,Wii,7,203836,203836,Japan,29119.4285714286
2011,Taiko no Tatsujin Wii: Ketteiban,Wii,6,174278,174278,Japan,29046.3333333333
2012,New Super Mario Bros. Wii,Wii,161,152628,4626876,Japan,28738.3602484472
2011,Wii Party,Wii,78,554185,2236384,Japan,28671.5897435897
2008,Tamagotchi no KiraKira Omisecchi,DS,6,170586,170586,Japan,28431
2010,Monster Hunter Freedom Unite,PSP,145,460772,4111169,Japan,28352.8896551724
2011,,Wii,8,226364,226364,Japan,28295.5
2007,Dragon Quest Monsters: Joker,DS,53,860628,1487650,Japan,28068.8679245283
2009,Monotaro Dentetsu 2010: Sengoku Ishin no Hero Daishuugou! no Maki,Wii,6,168155,168155,Japan,28025.8333333333
2016,Pokemon Omega Ruby/Pokemon Alpha Sapphire,3DS,111,199879,3109246,Japan,28011.2252252252
2011,Rhythm Heaven,Wii,24,672161,672161,Japan,28006.7083333333
2007,Brain Age: Train Your Brain in Minutes a Day,DS,137,661097,3821511,Japan,27894.2408759124
2012,Dragon Quest X,Wii,22,612888,612888,Japan,27858.5454545455
2011,7th Dragon 2020,PSP,6,166601,166601,Japan,27766.8333333333
2010,Wii Sports Resort,Wii,80,584556,2217512,Japan,27718.9
2009,Mario & Sonic at the Olympic Winter Games,DS,7,192772,192772,Japan,27538.8571428571
2010,MonHun Nikki: Poka Poka Ailu Mura,PSP,19,522719,522719,Japan,27511.5263157895
2010,Dragon Quest VI: Realms of Revelation,DS,49,1341074,1341074,Japan,27368.8571428571
2009,Mario Kart Wii,Wii,91,422146,2488262,Japan,27343.5384615385
2013,Aikatsu! 2-nin no My Princess,3DS,7,190978,190978,Japan,27282.5714285714
2007,Final Fantasy Tactics A2: Grimoire of the Rift,DS,10,272647,272647,Japan,27264.7
2010,Super Robot Taisen L,DS,6,163389,163389,Japan,27231.5
2014,Mario Kart 8,WiiU,31,844134,844134,Japan,27230.1290322581
2015,Star Wars Battlefront (2015),PS4,7,188945,188945,Japan,26992.1428571429
2014,Puzzle & Dragons Z,3DS,55,322222,1480611,Japan,26920.2
2013,Hatsune Miku: Project Mirai 2,3DS,6,161223,161223,Japan,26870.5
2008,Phantasy Star Portable,PSP,23,615572,615572,Japan,26764
2007,Mario Kart DS,DS,108,954324,2890022,Japan,26759.462962963
2014,Derby Stallion Gold,3DS,4,106147,106147,Japan,26536.75
2007,Kanshuu Nippon Joushikiryoku Kentei Kyoukai: Imasara Hito ni wa Kikenai Otona no Joushikiryoku Training DS,DS,62,677852,1641406,Japan,26474.2903225806
2011,Dragon Quest 25 Shuunen Kinin: Famicom andamp;amp; Super Famicom Dragon Quest I-II-III,Wii,16,420825,420825,Japan,26301.5625
2011,AKB1/48: Idol to Guam de Koishitara...,PSP,13,341333,341333,Japan,26256.3846153846
2010,New Super Mario Bros.,DS,241,378014,6240629,Japan,25894.7261410788
2018,Battlefield V,PS4,6,155244,155244,Japan,25874
2013,Dragon Warrior VII,3DS,48,1238025,1238025,Japan,25792.1875
2007,Flash Focus: Vision Training in Minutes a Day,DS,31,797976,797976,Japan,25741.1612903226
2015,Animal Crossing: Jump Out,3DS,165,240648,4224269,Japan,25601.6303030303
2011,Danball Senki Boost,PSP,6,153451,153451,Japan,25575.1666666667
2013,JoJo's Bizarre Adventure: All Star Battle,PS3,19,484963,484963,Japan,25524.3684210526
2016,The Last Guardian,PS4,4,101428,101428,Japan,25357
2010,Momotarou Dentetsu World,DS,5,126553,126553,Japan,25310.6
2011,Dark Souls,PS3,15,379655,379655,Japan,25310.3333333333
2013,God Eater 2,PSP,8,199548,199548,Japan,24943.5
2015,Metal Gear Solid V: The Phantom Pain,PS4,18,444783,444783,Japan,24710.1666666667
2017,Kirby: Battle Royale,3DS,5,122170,122170,Japan,24434
2009,Power Pro Kun Pocket 12,DS,5,121721,121721,Japan,24344.2
2009,Animal Crossing: Wild World,DS,215,181266,5225573,Japan,24304.9906976744
2011,Sengoku Basara 3 Utage,PS3,8,193967,193967,Japan,24245.875
2008,Wii Play,Wii,110,596477,2664011,Japan,24218.2818181818
2009,Rhythm Heaven,DS,75,360094,1815646,Japan,24208.6133333333
2016,Persona 5,PS4,16,387173,387173,Japan,24198.3125
2016,Monster Hunter Stories,3DS,13,313553,313553,Japan,24119.4615384615
2011,Monster Hunter Portable 3rd HD Ver.,PS3,19,457475,457475,Japan,24077.6315789474
2013,Luigi's Mansion: Dark Moon,3DS,42,1010295,1010295,Japan,24054.6428571429
2018,Mario Kart 8 Deluxe,NS,88,931989,2106185,Japan,23933.9204545455
2012,Bravely Default: Flying Fairy,3DS,12,286612,286612,Japan,23884.3333333333
2008,Saka-Tsuku DS: Touch and Direct,DS,7,165591,165591,Japan,23655.8571428571
2007,Yoshi's Island DS,DS,43,1002362,1002362,Japan,23310.7441860465
2010,Metal Gear Solid: Peace Walker,PSP,36,834992,834992,Japan,23194.2222222222
2009,Shin Megami Tensei: Persona 3 Portable,PSP,9,205168,205168,Japan,22796.4444444444
2009,Dissidia: Final Fantasy,PSP,40,151136,910734,Japan,22768.35
2009,Wii Sports,Wii,162,226559,3649905,Japan,22530.2777777778
2008,Mega Man Star Force 3: Black Ace / Red Joker,DS,8,179237,179237,Japan,22404.625
2008,Metal Gear Solid 4: Guns of the Patriots,PS3,30,666006,666006,Japan,22200.2
2007,English Training: Have Fun Improving Your Skills!,DS,101,585388,2234844,Japan,22127.1683168317
2008,Pokemon Mystery Dungeon: Explorers of Time / Darkness,DS,69,197700,1518216,Japan,22003.1304347826
2014,Call of Duty: Advanced Warfare,PS3,7,153400,153400,Japan,21914.2857142857
2011,New Super Mario Bros.,DS,293,167488,6408117,Japan,21870.7064846416
2008,Mario Kart DS,DS,161,598461,3488483,Japan,21667.5962732919
2016,Battlefield 1,PS4,11,238246,238246,Japan,21658.7272727273
2009,Tales of Vesperia,PS3,16,344662,344662,Japan,21541.375
2008,Grand Theft Auto IV,PS3,10,214817,214817,Japan,21481.7
2018,Red Dead Redemption 2,PS4,10,213013,213013,Japan,21301.3
2007,Final Fantasy Crystal Chronicles: Ring of Fates,DS,19,403813,403813,Japan,21253.3157894737
2011,Wii Sports Resort,Wii,132,587815,2805327,Japan,21252.4772727273
2010,Mario Kart Wii,Wii,143,545108,3033370,Japan,21212.3776223776
2009,Final Fantasy: The 4 Heroes of Light,DS,10,211609,211609,Japan,21160.9
2015,Rhythm Heaven: The Best+,3DS,30,632668,632668,Japan,21088.9333333333
2017,Super Mario Maker,3DS,57,380316,1201726,Japan,21082.9122807018
2008,Brain Age: Train Your Brain in Minutes a Day,DS,190,167431,3988942,Japan,20994.4315789474
2011,Wii Fit Plus,Wii,118,249526,2466163,Japan,20899.686440678
2014,Aikatsu! 365 Idol Days,3DS,4,83328,83328,Japan,20832
2016,Animal Crossing: New Leaf,3DS,217,246404,4470673,Japan,20602.1797235023
2007,Oshare Majo Love and Berry: DS Collection,DS,49,215528,1007900,Japan,20569.387755102
2013,Mario Kart 7,3DS,110,314975,2256915,Japan,20517.4090909091
2013,Jikkyou Powerful Pro Yakyuu 2013,PS3,11,225637,225637,Japan,20512.4545454545
2009,Bayonetta,PS3,10,205023,205023,Japan,20502.3
