Year,Game_Title,Platform,Weeks,Yearly_Sale,Total_Sale,Area,Weeks Avg
2007,Sengoku Basara 2 Heroes,PS2,5,168224,168224,Japan,33644.8
2007,Monster Hunter Freedom 2,PSP,45,1503574,1503574,Japan,33412.7555555556
2011,Pro Evolution Soccer 2012,PS3,13,428297,428297,Japan,32945.9230769231
2007,The Legend of Zelda: Phantom Hourglass,DS,27,886135,886135,Japan,32819.8148148148
2017,Xenoblade Chronicles 2,NS,5,163935,163935,Japan,32787
2017,Mario Kart 8 Deluxe,NS,36,1174196,1174196,Japan,32616.5555555556
2008,Super Robot Taisen Z,PS2,15,488790,488790,Japan,32586
2010,Inazuma Eleven 3: Sekai e no Chousen!! Bomber / Spark,DS,27,875110,875110,Japan,32411.4814814815
2010,Kirby's Epic Yarn,Wii,12,385347,385347,Japan,32112.25
2010,Call of Duty: Black Ops,PS3,7,224239,224239,Japan,32034.1428571429
2014,Shining Resonance,PS3,3,95107,95107,Japan,31702.3333333333
2010,Tactics Ogre: Let Us Cling Together,PSP,8,251724,251724,Japan,31465.5
2016,Miitopia,3DS,4,125067,125067,Japan,31266.75
2016,SaGa: Scarlet Grace,PSV,3,92416,92416,Japan,30805.3333333333
2013,One Piece Unlimited World: Red,3DS,7,213569,213569,Japan,30509.8571428571
2014,Phantasy Star Nova,PSV,5,152080,152080,Japan,30416
2012,Pro Evolution Soccer 2013,PS3,13,390466,390466,Japan,30035.8461538462
2008,Dragon Ball Z: Infinite World,PS2,5,149974,149974,Japan,29994.8
2012,Dragon Quest Monsters: Terry's Wonderland 3D,3DS,31,928830,928830,Japan,29962.2580645161
2010,Taiko no Tatsujin Wii: Minna de Party * 3-Yome!,Wii,5,147934,147934,Japan,29586.8
2015,Call of Duty: Black Ops 3,PS4,9,264727,264727,Japan,29414.1111111111
2010,Super Mario Galaxy 2,Wii,32,940767,940767,Japan,29398.96875
2015,Disney Magic World 2,3DS,4,117396,117396,Japan,29349
2008,Wii Music,Wii,12,349675,349675,Japan,29139.5833333333
2007,Resident Evil: The Umbrella Chronicles,Wii,7,203836,203836,Japan,29119.4285714286
2011,Taiko no Tatsujin Wii: Ketteiban,Wii,6,174278,174278,Japan,29046.3333333333
2008,Tamagotchi no KiraKira Omisecchi,DS,6,170586,170586,Japan,28431
2011,,Wii,8,226364,226364,Japan,28295.5
2009,Monotaro Dentetsu 2010: Sengoku Ishin no Hero Daishuugou! no Maki,Wii,6,168155,168155,Japan,28025.8333333333
2011,Rhythm Heaven,Wii,24,672161,672161,Japan,28006.7083333333
2012,Dragon Quest X,Wii,22,612888,612888,Japan,27858.5454545455
2011,7th Dragon 2020,PSP,6,166601,166601,Japan,27766.8333333333
2009,Mario & Sonic at the Olympic Winter Games,DS,7,192772,192772,Japan,27538.8571428571
2010,MonHun Nikki: Poka Poka Ailu Mura,PSP,19,522719,522719,Japan,27511.5263157895
2010,Dragon Quest VI: Realms of Revelation,DS,49,1341074,1341074,Japan,27368.8571428571
2013,Aikatsu! 2-nin no My Princess,3DS,7,190978,190978,Japan,27282.5714285714
2007,Final Fantasy Tactics A2: Grimoire of the Rift,DS,10,272647,272647,Japan,27264.7
2010,Super Robot Taisen L,DS,6,163389,163389,Japan,27231.5
2014,Mario Kart 8,WiiU,31,844134,844134,Japan,27230.1290322581
2015,Star Wars Battlefront (2015),PS4,7,188945,188945,Japan,26992.1428571429
2013,Hatsune Miku: Project Mirai 2,3DS,6,161223,161223,Japan,26870.5
2008,Phantasy Star Portable,PSP,23,615572,615572,Japan,26764
2014,Derby Stallion Gold,3DS,4,106147,106147,Japan,26536.75
2011,Dragon Quest 25 Shuunen Kinin: Famicom andamp;amp; Super Famicom Dragon Quest I-II-III,Wii,16,420825,420825,Japan,26301.5625
2011,AKB1/48: Idol to Guam de Koishitara...,PSP,13,341333,341333,Japan,26256.3846153846
2018,Battlefield V,PS4,6,155244,155244,Japan,25874
2013,Dragon Warrior VII,3DS,48,1238025,1238025,Japan,25792.1875
2007,Flash Focus: Vision Training in Minutes a Day,DS,31,797976,797976,Japan,25741.1612903226
2011,Danball Senki Boost,PSP,6,153451,153451,Japan,25575.1666666667
2013,JoJo's Bizarre Adventure: All Star Battle,PS3,19,484963,484963,Japan,25524.3684210526
2016,The Last Guardian,PS4,4,101428,101428,Japan,25357
2010,Momotarou Dentetsu World,DS,5,126553,126553,Japan,25310.6
2011,Dark Souls,PS3,15,379655,379655,Japan,25310.3333333333
2013,God Eater 2,PSP,8,199548,199548,Japan,24943.5
2015,Metal Gear Solid V: The Phantom Pain,PS4,18,444783,444783,Japan,24710.1666666667
2017,Kirby: Battle Royale,3DS,5,122170,122170,Japan,24434
2009,Power Pro Kun Pocket 12,DS,5,121721,121721,Japan,24344.2
2011,Sengoku Basara 3 Utage,PS3,8,193967,193967,Japan,24245.875
2016,Persona 5,PS4,16,387173,387173,Japan,24198.3125
2016,Monster Hunter Stories,3DS,13,313553,313553,Japan,24119.4615384615
2011,Monster Hunter Portable 3rd HD Ver.,PS3,19,457475,457475,Japan,24077.6315789474
2013,Luigi's Mansion: Dark Moon,3DS,42,1010295,1010295,Japan,24054.6428571429
2012,Bravely Default: Flying Fairy,3DS,12,286612,286612,Japan,23884.3333333333
2008,Saka-Tsuku DS: Touch and Direct,DS,7,165591,165591,Japan,23655.8571428571
2007,Yoshi's Island DS,DS,43,1002362,1002362,Japan,23310.7441860465
2010,Metal Gear Solid: Peace Walker,PSP,36,834992,834992,Japan,23194.2222222222
2009,Shin Megami Tensei: Persona 3 Portable,PSP,9,205168,205168,Japan,22796.4444444444
2009,Dissidia: Final Fantasy,PSP,40,151136,910734,Japan,22768.35
2008,Mega Man Star Force 3: Black Ace / Red Joker,DS,8,179237,179237,Japan,22404.625
2008,Metal Gear Solid 4: Guns of the Patriots,PS3,30,666006,666006,Japan,22200.2
2014,Call of Duty: Advanced Warfare,PS3,7,153400,153400,Japan,21914.2857142857
2016,Battlefield 1,PS4,11,238246,238246,Japan,21658.7272727273
2009,Tales of Vesperia,PS3,16,344662,344662,Japan,21541.375
2008,Grand Theft Auto IV,PS3,10,214817,214817,Japan,21481.7
2018,Red Dead Redemption 2,PS4,10,213013,213013,Japan,21301.3
2007,Final Fantasy Crystal Chronicles: Ring of Fates,DS,19,403813,403813,Japan,21253.3157894737
2009,Final Fantasy: The 4 Heroes of Light,DS,10,211609,211609,Japan,21160.9
2015,Rhythm Heaven: The Best+,3DS,30,632668,632668,Japan,21088.9333333333
2014,Aikatsu! 365 Idol Days,3DS,4,83328,83328,Japan,20832
2007,Oshare Majo Love and Berry: DS Collection,DS,49,215528,1007900,Japan,20569.387755102
2013,Jikkyou Powerful Pro Yakyuu 2013,PS3,11,225637,225637,Japan,20512.4545454545
2009,Bayonetta,PS3,10,205023,205023,Japan,20502.3
2009,Gran Turismo,PSP,14,285028,285028,Japan,20359.1428571429
2012,SD Gundam G Generation: Overworld,PSP,14,279064,279064,Japan,19933.1428571429
2007,Dragon Quest Swords: The Masked Queen and the Tower of Mirrors,Wii,25,494927,494927,Japan,19797.08
2014,World Soccer Winning Eleven 2015,PS3,7,136192,136192,Japan,19456
2012,One Piece Pirate Musou,PS3,44,853624,853624,Japan,19400.5454545455
2009,J-League Pro Soccer Club o Tsukurou! 6: Pride of J,PSP,8,155141,155141,Japan,19392.625
2011,Battlefield 3,PS3,9,174128,174128,Japan,19347.5555555556
2018,Persona Q2: New Cinema Labyrinth,3DS,5,96408,96408,Japan,19281.6
2015,Pokemon Super Mystery Dungeon,3DS,16,307185,307185,Japan,19199.0625
2011,Ore no Shikabane o Koete Yuke,PSP,8,153588,153588,Japan,19198.5
2016,SD Gundam G Generation Genesis,PSV,6,114780,114780,Japan,19130
2017,Gran Turismo Sport,PS4,11,208827,208827,Japan,18984.2727272727
2013,Battlefield 4,PS3,10,188860,188860,Japan,18886
2018,Spider-Man (PS4),PS4,17,319173,319173,Japan,18774.8823529412
2013,Disney Magic Castle: My Happy Life,3DS,23,429481,429481,Japan,18673.0869565217
2018,Minecraft,NS,28,520456,520456,Japan,18587.7142857143
2011,Uncharted 3: Drake's Deception,PS3,9,167169,167169,Japan,18574.3333333333
2010,Kurohyou: Ryu ga Gotoku Shinshou,PSP,15,277838,277838,Japan,18522.5333333333
2012,Style Savvy: Trendsetters,3DS,14,259214,259214,Japan,18515.2857142857
2013,Sentouchu: Densetsu no Shinobi to Survival Battle!,3DS,12,221294,221294,Japan,18441.1666666667
2016,Call of Duty: Infinite Warfare,PS4,9,165080,165080,Japan,18342.2222222222
2007,Warriors Orochi,PS2,35,640393,640393,Japan,18296.9428571429
2007,Hot Shots Golf: Out of Bounds,PS3,23,419553,419553,Japan,18241.4347826087
2007,Dragon Ball Z: Budokai Tenkaichi 3,Wii,13,236521,236324,Japan,18178.7692307692
2015,Fire Emblem Fates: Black Kingdom / White Kingdom,3DS,28,507336,507336,Japan,18119.1428571429
2016,Watch Dogs 2,PS4,5,90298,90298,Japan,18059.6
2015,God Eater Resurrection,PSV,10,179652,179652,Japan,17965.2
2011,Pro Evolution Soccer 2012,PSP,9,161456,161456,Japan,17939.5555555556
2016,SD Gundam G Generation Genesis,PS4,6,107509,107509,Japan,17918.1666666667
2011,Gekijouban Macross F: Sayonara no Tsubasa - Hybrid Pack,PS3,11,194769,194769,Japan,17706.2727272727
2012,Mario Party 9,Wii,36,637263,637263,Japan,17701.75
2017,The Legend of Zelda: Breath of the Wild,NS,44,766879,766879,Japan,17429.0681818182
2010,Sengoku Basara: Samurai Heroes,PS3,23,396479,396479,Japan,17238.2173913043
2018,Kirby,NS,42,722464,722464,Japan,17201.5238095238
2007,Professor Layton and the Curious Village,DS,46,780001,780001,Japan,16956.5434782609
2011,The Legend of Zelda: Ocarina of Time 3D,3DS,29,489758,489758,Japan,16888.2068965517
2014,Susume! Kinopio Taichou,WiiU,7,118054,118054,Japan,16864.8571428571
2010,K-ON! Houkago Live!!,PSP,14,235506,235506,Japan,16821.8571428571
2007,Samurai Warriors 2: Xtreme Legends (JP sales),PS2,19,318032,318032,Japan,16738.5263157895
2008,Dynasty Warriors 6 (JP sales),PS2,14,234339,234339,Japan,16738.5
2009,Tekken 6,PS3,10,166610,166610,Japan,16661
2014,Dragon Quest Monsters 2: Iru to Ruka no Fushigi na Fushigi na Kagi,3DS,47,782535,782535,Japan,16649.6808510638
2013,Taiko no Tatsujin: Wii U Version!,WiiU,7,116162,116162,Japan,16594.5714285714
2009,Kingdom Hearts 358/2 Days,DS,32,529763,529763,Japan,16555.09375
2011,Go Vacation,Wii,11,181375,181375,Japan,16488.6363636364
2007,Ganbaru Watashi no Kakei Diary,DS,25,405715,405715,Japan,16228.6
2007,Super Robot Taisen OG: Original Generations,PS2,27,437416,437416,Japan,16200.5925925926
2011,Ace Combat: Assault Horizon,PS3,12,194373,194373,Japan,16197.75
2013,Mario & Luigi: Dream Team,3DS,25,403633,403633,Japan,16145.32
2011,Kirby: Mass Attack,DS,22,352208,352208,Japan,16009.4545454545
2007,Gundam Battle Chronicle,PSP,13,207793,207793,Japan,15984.0769230769
